A name,A class name,A start line,A end line, A method start line , A method end line, B name,B class name,B start line,B end line, B method start line , B method end line,similarity
testSingle,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\unix\SymlinkTest.java,76,83,76,83,testSimpleCopy,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\SyncTest.java,43,48,43,48,0.553319,
testSingle,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\unix\SymlinkTest.java,76,83,76,83,testGlobal,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\TypedefTest.java,73,79,73,79,0.541138,
testSingle,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\unix\SymlinkTest.java,76,83,76,83,testLocal,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\TypedefTest.java,82,88,82,88,0.541138,
testSingle,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\unix\SymlinkTest.java,76,83,76,83,testEncoding,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\UntarTest.java,81,86,81,86,0.542963,
testSingle,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\unix\SymlinkTest.java,76,83,76,83,testDocumentationClaimsOnCopy,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\UntarTest.java,101,105,101,105,0.618508,
testSingle,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\unix\SymlinkTest.java,76,83,76,83,testLoadManifest,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\types\resources\JavaResourceTest.java,41,49,41,49,0.736636,
testSingle,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\unix\SymlinkTest.java,76,83,76,83,testUncompressSource,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\types\resources\TarResourceTest.java,50,54,50,54,0.506017,
testSingle,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\unix\SymlinkTest.java,76,83,76,83,testFilePresent,E:\apach_ant\20181106\ant\src\tutorial\tasks-filesets-properties\02-fileset\src\FindTest.java,77,82,77,82,0.514301,
testSingle,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\unix\SymlinkTest.java,76,83,76,83,testFilePresent,E:\apach_ant\20181106\ant\src\tutorial\tasks-filesets-properties\03-paths\src\FindTest.java,77,82,77,82,0.514301,
testSingle,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\unix\SymlinkTest.java,76,83,76,83,testFilePresent,E:\apach_ant\20181106\ant\src\tutorial\tasks-filesets-properties\04-lists\src\FindTest.java,76,81,76,81,0.514301,
testSingle,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\unix\SymlinkTest.java,76,83,76,83,testMultipleFiles,E:\apach_ant\20181106\ant\src\tutorial\tasks-filesets-properties\04-lists\src\FindTest.java,84,90,84,90,0.530377,
testSingle,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\unix\SymlinkTest.java,76,83,76,83,testFilePresent,E:\apach_ant\20181106\ant\src\tutorial\tasks-filesets-properties\final\src\FindTest.java,80,85,80,85,0.514301,
testSingle,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\unix\SymlinkTest.java,76,83,76,83,testMultipleFiles,E:\apach_ant\20181106\ant\src\tutorial\tasks-filesets-properties\final\src\FindTest.java,88,93,88,93,0.530377,
testGetCommandLine,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\vss\MSVSSTest.java,89,117,89,117,testHistoryCommandLine3,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\vss\MSVSSTest.java,230,262,230,262,0.590824,
testLabelCommandLine1,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\vss\MSVSSTest.java,128,147,128,147,testLabelCommandLine2,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\vss\MSVSSTest.java,151,168,151,168,0.983753,
testLabelCommandLine1,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\vss\MSVSSTest.java,128,147,128,147,testHistoryCommandLine2,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\vss\MSVSSTest.java,209,226,209,226,0.632606,
testLabelCommandLine2,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\vss\MSVSSTest.java,151,168,151,168,testHistoryCommandLine2,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\vss\MSVSSTest.java,209,226,209,226,0.637808,
testLabelCommandLine2,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\vss\MSVSSTest.java,151,168,151,168,testCheckinCommandLine,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\vss\MSVSSTest.java,281,298,281,298,0.667362,
testHistoryCommandLine1,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\vss\MSVSSTest.java,182,205,182,205,testCheckoutCommandLine,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\vss\MSVSSTest.java,311,334,311,334,0.637200,
testHistoryCommandLine1,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\vss\MSVSSTest.java,182,205,182,205,testAddCommandLine,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\vss\MSVSSTest.java,348,367,348,367,0.739345,
testHistoryCommandLine2,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\vss\MSVSSTest.java,209,226,209,226,testCheckinCommandLine,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\vss\MSVSSTest.java,281,298,281,298,0.653419,
testCheckoutCommandLine,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\vss\MSVSSTest.java,311,334,311,334,testAddCommandLine,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\optional\vss\MSVSSTest.java,348,367,348,367,0.743052,
testBasic,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\ParallelTest.java,65,76,65,76,testThreadCount,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\ParallelTest.java,80,92,80,92,0.765396,
testBasic,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\ParallelTest.java,65,76,65,76,testProperties,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\XmlPropertyTest.java,67,76,67,76,0.565106,
testFail,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\ParallelTest.java,136,143,136,143,testEmptyElementSetRefid,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\types\PathTest.java,429,434,429,434,0.587623,
testFail,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\ParallelTest.java,136,143,136,143,testCircularReferenceCheck,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\types\PathTest.java,503,509,503,509,0.558257,
testFail,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\ParallelTest.java,136,143,136,143,testRecursion,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\types\PathTest.java,583,591,583,591,0.568853,
testFail,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\ParallelTest.java,136,143,136,143,testCircularReferenceCheckIncludePaterns,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\types\PatternSetTest.java,135,141,135,141,0.518508,
testFail,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\ParallelTest.java,136,143,136,143,testCircularReferenceCheckExcludePatterns,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\types\PatternSetTest.java,144,150,144,150,0.515631,
testFail,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\ParallelTest.java,136,143,136,143,testCaseInsensitiveParameterParsing,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\types\selectors\SizeSelectorTest.java,232,239,232,239,0.536061,
test5,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,85,92,85,92,testXmlProperty,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,127,136,127,136,0.538028,
test5,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,85,92,85,92,testRuntime,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,139,148,139,148,0.534752,
test5,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,85,92,85,92,testNoAppend,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,51,58,51,58,0.553243,
test5,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,85,92,85,92,testAppend,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,61,68,61,68,0.553243,
test5,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,85,92,85,92,testRestart,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,71,77,71,77,0.553243,
test5,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,85,92,85,92,testDeleteRestart,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,80,87,80,87,0.553243,
test5,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,85,92,85,92,testSubBuild,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,90,101,90,101,0.517304,
test5,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,85,92,85,92,testgenericantfile,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\SubAntTest.java,57,66,57,66,0.510525,
test5,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,85,92,85,92,testantfile,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\SubAntTest.java,69,83,69,83,0.510525,
test5,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,85,92,85,92,testSimpleCopy,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\SyncTest.java,43,48,43,48,0.628566,
test5,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,85,92,85,92,testEmptyCopy,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\SyncTest.java,51,58,51,58,0.594967,
test5,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,85,92,85,92,testEmptyDirCopy,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\SyncTest.java,61,68,61,68,0.614452,
test5,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,85,92,85,92,testCopyNoRemove,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\SyncTest.java,123,130,123,130,0.629050,
test5,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,85,92,85,92,testCopyNoRemoveSelectors,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\SyncTest.java,133,140,133,140,0.629050,
test5,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,85,92,85,92,testEncoding,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\UntarTest.java,81,86,81,86,0.616149,
test5,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,85,92,85,92,testDocumentationClaimsOnCopy,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\UntarTest.java,101,105,101,105,0.643789,
test5,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,85,92,85,92,testLoadManifest,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\types\resources\JavaResourceTest.java,41,49,41,49,0.670978,
test5,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,85,92,85,92,testUncompressSource,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\types\resources\TarResourceTest.java,50,54,50,54,0.575757,
testXmlProperty,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,127,136,127,136,testRuntime,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,139,148,139,148,0.647482,
testXmlProperty,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,127,136,127,136,testNoAppend,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,51,58,51,58,0.503776,
testXmlProperty,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,127,136,127,136,testAppend,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,61,68,61,68,0.503776,
testXmlProperty,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,127,136,127,136,testRestart,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,71,77,71,77,0.503776,
testXmlProperty,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,127,136,127,136,testDeleteRestart,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,80,87,80,87,0.503776,
testXmlProperty,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,127,136,127,136,testSimpleCopy,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\SyncTest.java,43,48,43,48,0.568792,
testXmlProperty,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,127,136,127,136,testEmptyCopy,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\SyncTest.java,51,58,51,58,0.584832,
testXmlProperty,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,127,136,127,136,testEmptyDirCopy,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\SyncTest.java,61,68,61,68,0.586329,
testXmlProperty,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,127,136,127,136,testCopyNoRemove,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\SyncTest.java,123,130,123,130,0.582183,
testXmlProperty,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,127,136,127,136,testCopyNoRemoveSelectors,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\SyncTest.java,133,140,133,140,0.582183,
testXmlProperty,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,127,136,127,136,testDocumentationClaimsOnCopy,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\UntarTest.java,101,105,101,105,0.663352,
testXmlProperty,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,127,136,127,136,testDefaultExcludesAndUpdate,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\ZipTest.java,213,218,213,218,0.510022,
testRuntime,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,139,148,139,148,testEmptyCopy,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\SyncTest.java,51,58,51,58,0.596420,
testRuntime,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,139,148,139,148,testEmptyDirCopy,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\SyncTest.java,61,68,61,68,0.596891,
testRuntime,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,139,148,139,148,testCopyAndRemove,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\SyncTest.java,85,94,85,94,0.551523,
testRuntime,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,139,148,139,148,testCopyAndRemoveEmptyPreserve,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\SyncTest.java,97,106,97,106,0.550431,
testRuntime,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,139,148,139,148,testCopyNoRemove,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\SyncTest.java,123,130,123,130,0.591557,
testRuntime,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,139,148,139,148,testCopyNoRemoveSelectors,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\SyncTest.java,133,140,133,140,0.591557,
testRuntime,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,139,148,139,148,testProperties,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\XmlPropertyTest.java,67,76,67,76,0.783211,
testNoAppend,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,51,58,51,58,testAppend,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,61,68,61,68,1.000000,
testNoAppend,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,51,58,51,58,testRestart,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,71,77,71,77,1.000000,
testNoAppend,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,51,58,51,58,testDeleteRestart,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,80,87,80,87,1.000000,
testNoAppend,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,51,58,51,58,testDefaultMapper,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\StyleTest.java,112,117,112,117,0.621023,
testNoAppend,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,51,58,51,58,testCustomMapper,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\StyleTest.java,120,125,120,125,0.603889,
testNoAppend,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,51,58,51,58,testTypedMapper,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\StyleTest.java,128,133,128,133,0.603889,
testNoAppend,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,51,58,51,58,testSimpleCopy,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\SyncTest.java,43,48,43,48,0.520126,
testNoAppend,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,51,58,51,58,testGZipResource,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\TarTest.java,179,183,179,183,0.639680,
testNoAppend,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,51,58,51,58,getTargetTime,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\TouchTest.java,55,61,55,61,0.532553,
testNoAppend,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,51,58,51,58,testEncoding,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\UntarTest.java,81,86,81,86,0.659161,
testNoAppend,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,51,58,51,58,testLogoExtraction,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\UntarTest.java,93,98,93,98,0.644944,
testNoAppend,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,51,58,51,58,testDocumentationClaimsOnCopy,E:\apach_ant\20181106\ant\src\tests\junit\org\apache\tools\ant\taskdefs\UntarTest.java,101,105,101,105,0.671560,
